evidence_id,mapping_type,factor_1,factor_2,factor_1_display,factor_2_display,factor_aliases,factor_mapping_status,risk_factor_raw,space,space_categories,space_raw,recommendation,expected_effect,evidence_text,evidence_type_raw,evidence_type_standard,evidence_score,sms,tier,eligible,target_object,source,source_file,source_file_match_status,doi,source_url,search_text,review_status,review_note
E0011,single,ADL,,ADL,,ADL|일상생활수행능력,대표모델명_자동매핑,ADL,욕실,욕실|주거공간 전반,주거 전반(욕실·화장실 등),필요 장소의 벽체를 보강하여 향후 안전손잡이 설치가 가능하도록 사전 개조(벽체 보강·고정 지점 확보),추후 보조기구(손잡이) 설치 시 안정적 고정으로 안전성 및 ADL 수행 보조 가능(논문에서 손잡이 설치 권고 및 벽체 보강 언급),공간: 욕실. 개선전략: 필요 장소의 벽체를 보강하여 향후 안전손잡이 설치가 가능하도록 사전 개조(벽체 보강·고정 지점 확보). 기대효과: 추후 보조기구(손잡이) 설치 시 안정적 고정으로 안전성 및 ADL 수행 보조 가능(논문에서 손잡이 설치 권고 및 벽체 보강 언급),,미분류,,,검토 필요,FALSE,"벽체, 손잡이 고정부",What is the evidence to support home environmental adaptation in Parkinson's disease? A call for multidisciplinary interventions,,미확인_0.46,10.1016/j.parkreldis.2015.08.025,https://doi.org/10.1016/j.parkreldis.2015.08.025,"위험요인=ADL | 모델요인=ADL | 별칭=ADL|일상생활수행능력 | 공간=욕실|주거공간 전반 | 개선대상=벽체, 손잡이 고정부 | 개선전략=필요 장소의 벽체를 보강하여 향후 안전손잡이 설치가 가능하도록 사전 개조(벽체 보강·고정 지점 확보) | 기대효과=추후 보조기구(손잡이) 설치 시 안정적 고정으로 안전성 및 ADL 수행 보조 가능(논문에서 손잡이 설치 권고 및 벽체 보강 언급) | 근거유형=미분류 | 출처=What is the evidence to support home environmental adaptation in Parkinson's disease? A call for multidisciplinary interventions",검토필요_근거유형없음,원문 논문에서 연구설계를 확인한 뒤 evidence_score를 입력해야 함
E0012,single,근력상태_의자나 침대에 앉았다가 일어나기 5회 반복,,근력상태_의자나 침대에 앉았다가 일어나기 5회 반복,,근력상태_의자나 침대에 앉았다가 일어나기 5회 반복,원문명_유지,근력상태_의자나 침대에 앉았다가 일어나기 5회 반복,침실,침실,침실,침대 높이를 사용자의 무릎 높이에 맞추거나 가구 올림기구(furniture raisers)를 설치하고 필요시 침대 호이스트(bed hoist)를 제공하여 침대에서 앉고 일어나기 쉽게 조정,침대에서의 앉기·일어서기(기립) 용이성 향상,공간: 침실. 개선전략: 침대 높이를 사용자의 무릎 높이에 맞추거나 가구 올림기구(furniture raisers)를 설치하고 필요시 침대 호이스트(bed hoist)를 제공하여 침대에서 앉고 일어나기 쉽게 조정. 기대효과: 침대에서의 앉기·일어서기(기립) 용이성 향상,무작위 대조시험 (수정된 코호트 설계),수정 코호트 기반 중재연구,2,0.667,Tier 2,TRUE,"침대, 가구 올림기구, 침대 호이스트",Home hazard assessment and environmental modification to prevent falls in older people: the OTIS trial,,미확인_0.47,10.12688/f1000research.52313.1,https://doi.org/10.12688/f1000research.52313.1,"위험요인=근력상태_의자나 침대에 앉았다가 일어나기 5회 반복 | 모델요인=근력상태_의자나 침대에 앉았다가 일어나기 5회 반복 | 별칭=근력상태_의자나 침대에 앉았다가 일어나기 5회 반복 | 공간=침실 | 개선대상=침대, 가구 올림기구, 침대 호이스트 | 개선전략=침대 높이를 사용자의 무릎 높이에 맞추거나 가구 올림기구(furniture raisers)를 설치하고 필요시 침대 호이스트(bed hoist)를 제공하여 침대에서 앉고 일어나기 쉽게 조정 | 기대효과=침대에서의 앉기·일어서기(기립) 용이성 향상 | 근거유형=수정 코호트 기반 중재연구 | 출처=Home hazard assessment and environmental modification to prevent falls in older people: the OTIS trial",검토필요_혼합설계,순수 RCT가 아니므로 보수적으로 Tier 2 부여
E0013,single,근력상태_의자나 침대에 앉았다가 일어나기 5회 반복,,근력상태_의자나 침대에 앉았다가 일어나기 5회 반복,,근력상태_의자나 침대에 앉았다가 일어나기 5회 반복,원문명_유지,근력상태_의자나 침대에 앉았다가 일어나기 5회 반복,욕실,욕실,욕실/화장실,변기 높이를 높이는 높임 변기시트(raised toilet seat) 또는 변기 프레임(toilet frame) 설치 및 변기 옆에 안정된 안전손잡이(grab rail) 부착,변기에서의 앉고 일어서기 전이(transfer) 시 안정성 및 자립성 향상,공간: 욕실. 개선전략: 변기 높이를 높이는 높임 변기시트(raised toilet seat) 또는 변기 프레임(toilet frame) 설치 및 변기 옆에 안정된 안전손잡이(grab rail) 부착. 기대효과: 변기에서의 앉고 일어서기 전이(transfer) 시 안정성 및 자립성 향상,무작위 대조시험 (수정된 코호트 설계),수정 코호트 기반 중재연구,2,0.667,Tier 2,TRUE,"변기, 변기 프레임, 손잡이",Home hazard assessment and environmental modification to prevent falls in older people: the OTIS trial,,미확인_0.47,10.12688/f1000research.52313.1,https://doi.org/10.12688/f1000research.52313.1,"위험요인=근력상태_의자나 침대에 앉았다가 일어나기 5회 반복 | 모델요인=근력상태_의자나 침대에 앉았다가 일어나기 5회 반복 | 별칭=근력상태_의자나 침대에 앉았다가 일어나기 5회 반복 | 공간=욕실 | 개선대상=변기, 변기 프레임, 손잡이 | 개선전략=변기 높이를 높이는 높임 변기시트(raised toilet seat) 또는 변기 프레임(toilet frame) 설치 및 변기 옆에 안정된 안전손잡이(grab rail) 부착 | 기대효과=변기에서의 앉고 일어서기 전이(transfer) 시 안정성 및 자립성 향상 | 근거유형=수정 코호트 기반 중재연구 | 출처=Home hazard assessment and environmental modification to prevent falls in older people: the OTIS trial",검토필요_혼합설계,순수 RCT가 아니므로 보수적으로 Tier 2 부여
E0014,single,근력상태_의자나 침대에 앉았다가 일어나기 5회 반복,,근력상태_의자나 침대에 앉았다가 일어나기 5회 반복,,근력상태_의자나 침대에 앉았다가 일어나기 5회 반복,원문명_유지,근력상태_의자나 침대에 앉았다가 일어나기 5회 반복,욕실,욕실,욕실,"샤워 레일 및 욕조 안전 손잡이(shower rails/bath safety bars) 설치, 욕조 이용이 어려운 경우 욕조 리프트(bath lift) 또는 탈착식 욕조 보드(removable bath board) 제공",욕실 이용 시 전이 안정성 향상 및 욕조 이용 중 미끄러짐·추락 위험 감소,"공간: 욕실. 개선전략: 샤워 레일 및 욕조 안전 손잡이(shower rails/bath safety bars) 설치, 욕조 이용이 어려운 경우 욕조 리프트(bath lift) 또는 탈착식 욕조 보드(removable bath board) 제공. 기대효과: 욕실 이용 시 전이 안정성 향상 및 욕조 이용 중 미끄러짐·추락 위험 감소",무작위 대조시험 (수정된 코호트 설계),수정 코호트 기반 중재연구,2,0.667,Tier 2,TRUE,"욕조, 샤워 레일, 욕조 리프트, 욕조 보드",Home hazard assessment and environmental modification to prevent falls in older people: the OTIS trial,,미확인_0.47,10.12688/f1000research.52313.1,https://doi.org/10.12688/f1000research.52313.1,"위험요인=근력상태_의자나 침대에 앉았다가 일어나기 5회 반복 | 모델요인=근력상태_의자나 침대에 앉았다가 일어나기 5회 반복 | 별칭=근력상태_의자나 침대에 앉았다가 일어나기 5회 반복 | 공간=욕실 | 개선대상=욕조, 샤워 레일, 욕조 리프트, 욕조 보드 | 개선전략=샤워 레일 및 욕조 안전 손잡이(shower rails/bath safety bars) 설치, 욕조 이용이 어려운 경우 욕조 리프트(bath lift) 또는 탈착식 욕조 보드(removable bath board) 제공 | 기대효과=욕실 이용 시 전이 안정성 향상 및 욕조 이용 중 미끄러짐·추락 위험 감소 | 근거유형=수정 코호트 기반 중재연구 | 출처=Home hazard assessment and environmental modification to prevent falls in older people: the OTIS trial",검토필요_혼합설계,순수 RCT가 아니므로 보수적으로 Tier 2 부여
E0015,single,동작수행 어려움_쉬지않고 10계단 오르기,,동작수행 어려움_쉬지않고 10계단 오르기,,동작수행 어려움_쉬지않고 10계단 오르기,원문명_유지,동작수행 어려움_쉬지않고 10계단 오르기,계단,계단|현관|주거 외부,계단/현관/외부 보행로,"계단과 외부 접근로에 난간(외부 레일) 및 보조 난간 설치, 필요시 경사로(ramp) 설치 또는 계단 단계 보수로 안전한 보행로 확보",계단 및 외부 이동 시 지지감과 접근성 향상으로 보행 부담 완화,"공간: 계단. 개선전략: 계단과 외부 접근로에 난간(외부 레일) 및 보조 난간 설치, 필요시 경사로(ramp) 설치 또는 계단 단계 보수로 안전한 보행로 확보. 기대효과: 계단 및 외부 이동 시 지지감과 접근성 향상으로 보행 부담 완화",무작위 대조시험 (수정된 코호트 설계),수정 코호트 기반 중재연구,2,0.667,Tier 2,TRUE,"난간, 외부 레일, 경사로",Home hazard assessment and environmental modification to prevent falls in older people: the OTIS trial,,미확인_0.47,10.12688/f1000research.52313.1,https://doi.org/10.12688/f1000research.52313.1,"위험요인=동작수행 어려움_쉬지않고 10계단 오르기 | 모델요인=동작수행 어려움_쉬지않고 10계단 오르기 | 별칭=동작수행 어려움_쉬지않고 10계단 오르기 | 공간=계단|현관|주거 외부 | 개선대상=난간, 외부 레일, 경사로 | 개선전략=계단과 외부 접근로에 난간(외부 레일) 및 보조 난간 설치, 필요시 경사로(ramp) 설치 또는 계단 단계 보수로 안전한 보행로 확보 | 기대효과=계단 및 외부 이동 시 지지감과 접근성 향상으로 보행 부담 완화 | 근거유형=수정 코호트 기반 중재연구 | 출처=Home hazard assessment and environmental modification to prevent falls in older people: the OTIS trial",검토필요_혼합설계,순수 RCT가 아니므로 보수적으로 Tier 2 부여
E0016,single,일상생활의 불편함_시력,,시력,,시력|일상생활의 불편함_시력|시각기능,대표모델명_자동매핑,시력,욕실,욕실|침실|복도|주거 외부,"침실, 복도, 화장실, 야외 진입로","야간 센서·원격 조작 조명(sensor-operated or remote control lights) 및 실내·실외 조명 개선(적절한 전구 교체 포함), 특히 침실에서 화장실로 이어지는 동선에 야간 센서등 설치 권고",야간 및 저조도 환경에서 시인성 향상으로 위험한 이동 시 인지·시각 정보 개선,"공간: 욕실. 개선전략: 야간 센서·원격 조작 조명(sensor-operated or remote control lights) 및 실내·실외 조명 개선(적절한 전구 교체 포함), 특히 침실에서 화장실로 이어지는 동선에 야간 센서등 설치 권고. 기대효과: 야간 및 저조도 환경에서 시인성 향상으로 위험한 이동 시 인지·시각 정보 개선",무작위 대조시험 (수정된 코호트 설계),수정 코호트 기반 중재연구,2,0.667,Tier 2,TRUE,"조명, 야간 센서등, 전구",Home hazard assessment and environmental modification to prevent falls in older people: the OTIS trial,,미확인_0.47,10.12688/f1000research.52313.1,https://doi.org/10.12688/f1000research.52313.1,"위험요인=시력 | 모델요인=일상생활의 불편함_시력 | 별칭=시력|일상생활의 불편함_시력|시각기능 | 공간=욕실|침실|복도|주거 외부 | 개선대상=조명, 야간 센서등, 전구 | 개선전략=야간 센서·원격 조작 조명(sensor-operated or remote control lights) 및 실내·실외 조명 개선(적절한 전구 교체 포함), 특히 침실에서 화장실로 이어지는 동선에 야간 센서등 설치 권고 | 기대효과=야간 및 저조도 환경에서 시인성 향상으로 위험한 이동 시 인지·시각 정보 개선 | 근거유형=수정 코호트 기반 중재연구 | 출처=Home hazard assessment and environmental modification to prevent falls in older people: the OTIS trial",검토필요_혼합설계,순수 RCT가 아니므로 보수적으로 Tier 2 부여
E0017,single,ADL,,ADL,,ADL|일상생활수행능력,대표모델명_자동매핑,ADL,주거공간 전반,주거공간 전반,주거공간 전반,보행 보조기 및 휠체어 제공과 함께 보행기 고정용 주차장치(walking aid parking devices) 및 보조기구용 펠렛/페룰(ferrules) 제공하여 보조기구 사용 편의성 향상,일상 생활 동작 수행 중 이동성과 자립성 향상,공간: 주거공간 전반. 개선전략: 보행 보조기 및 휠체어 제공과 함께 보행기 고정용 주차장치(walking aid parking devices) 및 보조기구용 펠렛/페룰(ferrules) 제공하여 보조기구 사용 편의성 향상. 기대효과: 일상 생활 동작 수행 중 이동성과 자립성 향상,무작위 대조시험 (수정된 코호트 설계),수정 코호트 기반 중재연구,2,0.667,Tier 2,TRUE,"보조기구(보행기, 휠체어), 보행기 주차장치, ferrules",Home hazard assessment and environmental modification to prevent falls in older people: the OTIS trial,,미확인_0.47,10.12688/f1000research.52313.1,https://doi.org/10.12688/f1000research.52313.1,"위험요인=ADL | 모델요인=ADL | 별칭=ADL|일상생활수행능력 | 공간=주거공간 전반 | 개선대상=보조기구(보행기, 휠체어), 보행기 주차장치, ferrules | 개선전략=보행 보조기 및 휠체어 제공과 함께 보행기 고정용 주차장치(walking aid parking devices) 및 보조기구용 펠렛/페룰(ferrules) 제공하여 보조기구 사용 편의성 향상 | 기대효과=일상 생활 동작 수행 중 이동성과 자립성 향상 | 근거유형=수정 코호트 기반 중재연구 | 출처=Home hazard assessment and environmental modification to prevent falls in older people: the OTIS trial",검토필요_혼합설계,순수 RCT가 아니므로 보수적으로 Tier 2 부여
E0018,single,낙상 경험,,낙상 경험,,낙상 경험|낙상경험|과거 낙상,대표모델명_자동매핑,낙상 경험,주거공간 전반,주거공간 전반,주거공간 전반(바닥),"카펫 접착제 사용으로 카펫 가장자리 고정, 반사형 미끄럼 방지 테이프(reflective anti-slip tape) 부착 등 바닥 고정 및 미끄럼 방지 처리 시행",바닥에서의 걸림 및 미끄러짐 위험 감소,"공간: 주거공간 전반. 개선전략: 카펫 접착제 사용으로 카펫 가장자리 고정, 반사형 미끄럼 방지 테이프(reflective anti-slip tape) 부착 등 바닥 고정 및 미끄럼 방지 처리 시행. 기대효과: 바닥에서의 걸림 및 미끄러짐 위험 감소",무작위 대조시험 (수정된 코호트 설계),수정 코호트 기반 중재연구,2,0.667,Tier 2,TRUE,"바닥, 카펫, 미끄럼 방지 테이프",Home hazard assessment and environmental modification to prevent falls in older people: the OTIS trial,,미확인_0.47,10.12688/f1000research.52313.1,https://doi.org/10.12688/f1000research.52313.1,"위험요인=낙상 경험 | 모델요인=낙상 경험 | 별칭=낙상 경험|낙상경험|과거 낙상 | 공간=주거공간 전반 | 개선대상=바닥, 카펫, 미끄럼 방지 테이프 | 개선전략=카펫 접착제 사용으로 카펫 가장자리 고정, 반사형 미끄럼 방지 테이프(reflective anti-slip tape) 부착 등 바닥 고정 및 미끄럼 방지 처리 시행 | 기대효과=바닥에서의 걸림 및 미끄러짐 위험 감소 | 근거유형=수정 코호트 기반 중재연구 | 출처=Home hazard assessment and environmental modification to prevent falls in older people: the OTIS trial",검토필요_혼합설계,순수 RCT가 아니므로 보수적으로 Tier 2 부여
E0019,single,ADL,,ADL,,ADL|일상생활수행능력,대표모델명_자동매핑,ADL,주거공간 전반,주거공간 전반,주거공간 전반,문턱·단차 보수 및 작은 단계(step) 설치 또는 제거 등 주거 내 이동 장벽 제거와 주택 구조(알터레이션) 개선 권고,실내 이동 경로의 연속성 확보로 이동 부담 감소 및 일상 활동 수행 개선,공간: 주거공간 전반. 개선전략: 문턱·단차 보수 및 작은 단계(step) 설치 또는 제거 등 주거 내 이동 장벽 제거와 주택 구조(알터레이션) 개선 권고. 기대효과: 실내 이동 경로의 연속성 확보로 이동 부담 감소 및 일상 활동 수행 개선,무작위 대조시험 (수정된 코호트 설계),수정 코호트 기반 중재연구,2,0.667,Tier 2,TRUE,"문턱, 계단 작은 단계, 주택 구조(개조)",Home hazard assessment and environmental modification to prevent falls in older people: the OTIS trial,,미확인_0.47,10.12688/f1000research.52313.1,https://doi.org/10.12688/f1000research.52313.1,"위험요인=ADL | 모델요인=ADL | 별칭=ADL|일상생활수행능력 | 공간=주거공간 전반 | 개선대상=문턱, 계단 작은 단계, 주택 구조(개조) | 개선전략=문턱·단차 보수 및 작은 단계(step) 설치 또는 제거 등 주거 내 이동 장벽 제거와 주택 구조(알터레이션) 개선 권고 | 기대효과=실내 이동 경로의 연속성 확보로 이동 부담 감소 및 일상 활동 수행 개선 | 근거유형=수정 코호트 기반 중재연구 | 출처=Home hazard assessment and environmental modification to prevent falls in older people: the OTIS trial",검토필요_혼합설계,순수 RCT가 아니므로 보수적으로 Tier 2 부여
E0020,single,독거 또는 사회적 고립,,독거 또는 사회적 고립,,독거 또는 사회적 고립|독거|사회적 고립,대표모델명_자동매핑,독거 또는 사회적 고립,주거공간 전반,주거공간 전반,주거공간 전반,비상호출장치(emergency alarms) 및 보조 기술(assistive technology) 설치와 함께 출입·안전용 키세이프(key safe) 설치 권고로 비상시 연락 및 지원 체계 확보,독거 상태에서의 비상 대응성 및 안전감 향상,공간: 주거공간 전반. 개선전략: 비상호출장치(emergency alarms) 및 보조 기술(assistive technology) 설치와 함께 출입·안전용 키세이프(key safe) 설치 권고로 비상시 연락 및 지원 체계 확보. 기대효과: 독거 상태에서의 비상 대응성 및 안전감 향상,무작위 대조시험 (수정된 코호트 설계),수정 코호트 기반 중재연구,2,0.667,Tier 2,TRUE,"비상알람, 보조기술 기기, 키세이프",Home hazard assessment and environmental modification to prevent falls in older people: the OTIS trial,,미확인_0.47,10.12688/f1000research.52313.1,https://doi.org/10.12688/f1000research.52313.1,"위험요인=독거 또는 사회적 고립 | 모델요인=독거 또는 사회적 고립 | 별칭=독거 또는 사회적 고립|독거|사회적 고립 | 공간=주거공간 전반 | 개선대상=비상알람, 보조기술 기기, 키세이프 | 개선전략=비상호출장치(emergency alarms) 및 보조 기술(assistive technology) 설치와 함께 출입·안전용 키세이프(key safe) 설치 권고로 비상시 연락 및 지원 체계 확보 | 기대효과=독거 상태에서의 비상 대응성 및 안전감 향상 | 근거유형=수정 코호트 기반 중재연구 | 출처=Home hazard assessment and environmental modification to prevent falls in older people: the OTIS trial",검토필요_혼합설계,순수 RCT가 아니므로 보수적으로 Tier 2 부여
E0021,single,ADL,,ADL,,ADL|일상생활수행능력,대표모델명_자동매핑,ADL,복도,복도,복도,복도 벽면에 부착형 손잡이(난간)를 설치하여 보행 시 지지할 수 있도록 함.,쇠약(요구 돌봄 수준)의 진행 억제 및 사망률 감소와의 연관성(논문에서 보고된 결과).,공간: 복도. 개선전략: 복도 벽면에 부착형 손잡이(난간)를 설치하여 보행 시 지지할 수 있도록 함.. 기대효과: 쇠약(요구 돌봄 수준)의 진행 억제 및 사망률 감소와의 연관성(논문에서 보고된 결과).,코호트 연구,코호트/비무작위 중재연구,2,0.667,Tier 2,TRUE,손잡이(난간),Home Modification and Prevention of Frailty Progression in Older Adults: A Japanese Prospective Cohort Study,Abstract_Home Modification and Prevention of Frailty Progression in Older Adults A Japanese Prospective Cohort Study.pdf,자동매칭_0.96,,,위험요인=ADL | 모델요인=ADL | 별칭=ADL|일상생활수행능력 | 공간=복도 | 개선대상=손잡이(난간) | 개선전략=복도 벽면에 부착형 손잡이(난간)를 설치하여 보행 시 지지할 수 있도록 함. | 기대효과=쇠약(요구 돌봄 수준)의 진행 억제 및 사망률 감소와의 연관성(논문에서 보고된 결과). | 근거유형=코호트/비무작위 중재연구 | 출처=Home Modification and Prevention of Frailty Progression in Older Adults: A Japanese Prospective Cohort Study,자동분류완료,
E0022,single,근력상태_의자나 침대에 앉았다가 일어나기 5회 반복,,근력상태_의자나 침대에 앉았다가 일어나기 5회 반복,,근력상태_의자나 침대에 앉았다가 일어나기 5회 반복,원문명_유지,근력상태_의자나 침대에 앉았다가 일어나기 5회 반복,주거공간 전반,주거공간 전반,주거공간 전반,욕실·화장실·계단 출입구 및 좌식 가구 주변 등 이동 경로에 보조 손잡이(그랩레일)를 설치하여 앉고 일어설 때 지지 제공,"환경수정 후 12개월 추적에서 낙상자 비율 및 전체 낙상수 유의하게 감소(낙상자 비율 22.6%→9.5%, 전체 낙상수 121→45)","공간: 주거공간 전반. 개선전략: 욕실·화장실·계단 출입구 및 좌식 가구 주변 등 이동 경로에 보조 손잡이(그랩레일)를 설치하여 앉고 일어설 때 지지 제공. 기대효과: 환경수정 후 12개월 추적에서 낙상자 비율 및 전체 낙상수 유의하게 감소(낙상자 비율 22.6%→9.5%, 전체 낙상수 121→45)",비무작위 중재연구,코호트/비무작위 중재연구,2,0.667,Tier 2,TRUE,손잡이,Preventing falls in the elderly at home: a community-based program,Abstract_Preventing falls in the elderly at home a community-based program.pdf,자동매칭_0.94,,,"위험요인=근력상태_의자나 침대에 앉았다가 일어나기 5회 반복 | 모델요인=근력상태_의자나 침대에 앉았다가 일어나기 5회 반복 | 별칭=근력상태_의자나 침대에 앉았다가 일어나기 5회 반복 | 공간=주거공간 전반 | 개선대상=손잡이 | 개선전략=욕실·화장실·계단 출입구 및 좌식 가구 주변 등 이동 경로에 보조 손잡이(그랩레일)를 설치하여 앉고 일어설 때 지지 제공 | 기대효과=환경수정 후 12개월 추적에서 낙상자 비율 및 전체 낙상수 유의하게 감소(낙상자 비율 22.6%→9.5%, 전체 낙상수 121→45) | 근거유형=코호트/비무작위 중재연구 | 출처=Preventing falls in the elderly at home: a community-based program",자동분류완료,
